  0.342692417499116       0.347663513958420     
  0.889094830811248       0.896492228632387     
  0.540794277722288       0.544330848028234     
 minmax densities : 
  4.134596036789572E-014   1910.60286981308     
  9.033742518882505E-016   603.342070900477     
  1.474318284781668E-008  0.853783198803827     
           1 -9.255963134931783E+061  0.541992187500000     
         601 -9.255963134931783E+061  0.000000000000000E+000
        1101 -9.255963134931783E+061  0.000000000000000E+000
         401 -9.255963134931783E+061  0.000000000000000E+000
         201 -9.255963134931783E+061  0.551757812500000     
         301 -9.255963134931783E+061  0.000000000000000E+000
         901 -9.255963134931783E+061  0.000000000000000E+000
        1001 -9.255963134931783E+061  0.000000000000000E+000
        1201 -9.255963134931783E+061  0.000000000000000E+000
        1301 -9.255963134931783E+061  0.000000000000000E+000
         701 -9.255963134931783E+061  0.000000000000000E+000
         101 -9.255963134931783E+061  0.541992187500000     
         801 -9.255963134931783E+061  0.000000000000000E+000
        1401 -9.255963134931783E+061  0.000000000000000E+000
        1501 -9.255963134931783E+061  0.000000000000000E+000
         501 -9.255963134931783E+061  0.000000000000000E+000
           2  1.202477496161384E+049  0.544921875000000     
         202  1.202477496161384E+049  0.551757812500000     
         102  1.202477496161384E+049  0.544921875000000     
         302  1.202477496161384E+049  0.000000000000000E+000
        1202  1.202477496161384E+049  0.000000000000000E+000
         702  1.202477496161384E+049  0.000000000000000E+000
        1302  1.202477496161384E+049  0.000000000000000E+000
        1102  1.202477496161384E+049  0.000000000000000E+000
         502  1.202477496161384E+049  0.000000000000000E+000
         602  1.202477496161384E+049  0.000000000000000E+000
         802  1.202477496161384E+049  0.000000000000000E+000
         402  1.202477496161384E+049  0.000000000000000E+000
        1402  1.202477496161384E+049  0.000000000000000E+000
        1502  1.202477496161384E+049  0.000000000000000E+000
           3  1.202477496161384E+049  0.543945312500000     
         902  1.202477496161384E+049  0.000000000000000E+000
        1002  1.202477496161384E+049  0.000000000000000E+000
         103  1.202477496161384E+049  0.543945312500000     
         203  1.202477496161384E+049  0.550781250000000     
         303  1.202477496161384E+049  0.000000000000000E+000
        1203  1.202477496161384E+049  0.000000000000000E+000
           4  1.202477496161384E+049  0.543945312500000     
         703  1.202477496161384E+049  0.000000000000000E+000
         503  1.202477496161384E+049  0.000000000000000E+000
        1103  1.202477496161384E+049  0.000000000000000E+000
        1303  1.202477496161384E+049  0.000000000000000E+000
         403  1.202477496161384E+049  0.000000000000000E+000
         603  1.202477496161384E+049  0.000000000000000E+000
         803  1.202477496161384E+049  0.000000000000000E+000
        1403  1.202477496161384E+049  0.000000000000000E+000
        1503  1.202477496161384E+049  0.000000000000000E+000
         903  1.202477496161384E+049  0.000000000000000E+000
           5  1.202477496161384E+049  0.545898437500000     
         104  1.202477496161384E+049  0.545898437500000     
        1003  1.202477496161384E+049  0.000000000000000E+000
         204  1.202477496161384E+049  0.548828125000000     
         304  1.202477496161384E+049  0.000000000000000E+000
        1204  1.202477496161384E+049  0.000000000000000E+000
         704  1.202477496161384E+049  0.000000000000000E+000
        1104  1.202477496161384E+049  0.000000000000000E+000
           6  1.202477496161384E+049  0.545898437500000     
         504  1.202477496161384E+049  0.000000000000000E+000
        1304  1.202477496161384E+049  0.000000000000000E+000
         404  1.202477496161384E+049  0.000000000000000E+000
         604  1.202477496161384E+049  0.000000000000000E+000
         105  1.202477496161384E+049  0.554687500000000     
        1404  1.202477496161384E+049  0.000000000000000E+000
         804  1.202477496161384E+049  0.000000000000000E+000
        1504  1.202477496161384E+049  0.000000000000000E+000
         205  1.202477496161384E+049  0.547851562500000     
         904  1.202477496161384E+049  0.000000000000000E+000
         305  1.202477496161384E+049  0.000000000000000E+000
         705  1.202477496161384E+049  0.000000000000000E+000
           7  1.202477496161384E+049  0.544921875000000     
        1004  1.202477496161384E+049  0.000000000000000E+000
        1205  1.202477496161384E+049  0.000000000000000E+000
        1105  1.202477496161384E+049  0.000000000000000E+000
         106  1.202477496161384E+049  0.550781250000000     
         505  1.202477496161384E+049  0.000000000000000E+000
         405  1.202477496161384E+049  0.000000000000000E+000
        1305  1.202477496161384E+049  0.000000000000000E+000
           8  1.202477496161384E+049  0.543945312500000     
         605  1.202477496161384E+049  0.000000000000000E+000
         206  1.202477496161384E+049  0.547851562500000     
        1405  1.202477496161384E+049  0.000000000000000E+000
         706  1.202477496161384E+049  0.000000000000000E+000
         306  1.202477496161384E+049  0.000000000000000E+000
         805  1.202477496161384E+049  0.000000000000000E+000
        1505  1.202477496161384E+049  0.000000000000000E+000
         905  1.202477496161384E+049  0.000000000000000E+000
        1206  1.202477496161384E+049  0.000000000000000E+000
         107  1.202477496161384E+049  0.548828125000000     
        1106  1.202477496161384E+049  0.000000000000000E+000
        1005  1.202477496161384E+049  0.000000000000000E+000
           9  1.202477496161384E+049  0.543945312500000     
         506  1.202477496161384E+049  0.000000000000000E+000
         406  1.202477496161384E+049  0.000000000000000E+000
        1306  1.202477496161384E+049  0.000000000000000E+000
         207  1.202477496161384E+049  0.549804687500000     
         606  1.202477496161384E+049  0.000000000000000E+000
         707  1.202477496161384E+049  0.000000000000000E+000
         307  1.202477496161384E+049  0.000000000000000E+000
          10  1.202477496161384E+049  0.545898437500000     
         108  1.202477496161384E+049  0.547851562500000     
        1406  1.202477496161384E+049  0.000000000000000E+000
        1506  1.202477496161384E+049  0.000000000000000E+000
        1207  1.202477496161384E+049  0.000000000000000E+000
        1107  1.202477496161384E+049  0.000000000000000E+000
         906  1.202477496161384E+049  0.000000000000000E+000
         806  1.202477496161384E+049  0.000000000000000E+000
        1006  1.202477496161384E+049  0.000000000000000E+000
         407  1.202477496161384E+049  0.000000000000000E+000
         507  1.202477496161384E+049  0.000000000000000E+000
          11  1.202477496161384E+049  0.545898437500000     
         208  1.202477496161384E+049  0.549804687500000     
         109  1.202477496161384E+049  0.547851562500000     
        1307  1.202477496161384E+049  0.000000000000000E+000
         308  1.202477496161384E+049  0.000000000000000E+000
         607  1.202477496161384E+049  0.000000000000000E+000
         708  1.202477496161384E+049  0.000000000000000E+000
        1108  1.202477496161384E+049  0.000000000000000E+000
        1507  1.202477496161384E+049  0.000000000000000E+000
        1407  1.202477496161384E+049  0.000000000000000E+000
        1208  1.202477496161384E+049  0.000000000000000E+000
          12  1.202477496161384E+049  0.542968750000000     
         907  1.202477496161384E+049  0.000000000000000E+000
         408  1.202477496161384E+049  0.000000000000000E+000
         807  1.202477496161384E+049  0.000000000000000E+000
         209  1.202477496161384E+049  0.548828125000000     
         110  1.202477496161384E+049  0.547851562500000     
        1007  1.202477496161384E+049  0.000000000000000E+000
         508  1.202477496161384E+049  0.000000000000000E+000
         309  1.202477496161384E+049  0.000000000000000E+000
          13  1.202477496161384E+049  0.541015625000000     
         608  1.202477496161384E+049  0.000000000000000E+000
         709  1.202477496161384E+049  0.000000000000000E+000
        1308  1.202477496161384E+049  0.000000000000000E+000
        1109  1.202477496161384E+049  0.000000000000000E+000
        1508  1.202477496161384E+049  0.000000000000000E+000
        1209  1.202477496161384E+049  0.000000000000000E+000
        1408  1.202477496161384E+049  0.000000000000000E+000
         111  1.202477496161384E+049  0.547851562500000     
         409  1.202477496161384E+049  0.000000000000000E+000
         210  1.202477496161384E+049  0.547851562500000     
          14  1.202477496161384E+049  0.540039062500000     
         908  1.202477496161384E+049  0.000000000000000E+000
         310  1.202477496161384E+049  0.000000000000000E+000
         509  1.202477496161384E+049  0.000000000000000E+000
        1008  1.202477496161384E+049  0.000000000000000E+000
         808  1.202477496161384E+049  0.000000000000000E+000
         609  1.202477496161384E+049  0.000000000000000E+000
         710  1.202477496161384E+049  0.000000000000000E+000
        1309  1.202477496161384E+049  0.000000000000000E+000
         112  1.202477496161384E+049  0.549804687500000     
        1110  1.202477496161384E+049  0.000000000000000E+000
          15  1.202477496161384E+049  0.540039062500000     
         211  1.202477496161384E+049  0.547851562500000     
        1509  1.202477496161384E+049  0.000000000000000E+000
